generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
81, 100, 268.22, 290.98, 278.505, 278.743, 3.9461909482436366,0.1938232323232324,0.010768375712102344,[1185. 1345. 1091.  723. 1239.  653.  869.  995.]
82, 100, 269.5, 290.98, 279.525, 279.3314, 4.199368052457415,0.20213636363636356,0.0,[1204. 1346. 1103.  724. 1283.  669.  875.  996.]
83, 100, 265.9, 290.98, 279.70500000000004, 279.22990000000004, 4.822313033182312,0.21291414141414133,0.0,[1214. 1355. 1127.  738. 1299.  670.  894. 1003.]
84, 100, 271.82, 290.98, 278.77, 279.1615, 4.32928178223594,0.19458080808080813,0.0,[1214. 1355. 1127.  738. 1299.  670.  994. 1003.]
85, 100, 270.26, 290.98, 279.725, 279.6831, 4.399468080347897,0.20758585858585843,0.0,[1219. 1359. 1129.  786. 1320.  679. 1003. 1005.]
86, 100, 270.03, 290.98, 280.83500000000004, 280.6609, 4.272731935190878,0.20693939393939387,0.0,[1219. 1359. 1129.  886. 1320.  679. 1003. 1005.]
87, 100, 271.24, 290.98, 280.835, 281.06170000000003, 4.873865007363257,0.21645454545454557,0.0,[1239. 1360. 1132.  950. 1328.  679. 1003. 1009.]
88, 100, 270.47, 293.13, 283.11, 282.7710000000001, 4.438806934301153,0.21462121212121232,0.007388823974156221,[1339. 1360. 1132.  950. 1328.  679. 1003. 1009.]
89, 100, 274.9, 293.49, 284.29499999999996, 283.99710000000005, 4.284960978818829,0.20242929292929301,0.0012281240405281398,[1439. 1360. 1132.  950. 1328.  679. 1003. 1009.]
90, 100, 277.63, 293.58, 284.415, 285.1181, 4.052938118205111,0.19911111111111113,0.00030665440049056184,[1539. 1360. 1132.  950. 1328.  679. 1003. 1009.]
91, 100, 276.98, 294.69, 285.18, 285.604, 4.053220941424239,0.20360101010101017,0.0037809115062334415,[1639. 1360. 1132.  950. 1328.  679. 1003. 1009.]
92, 100, 274.57, 294.69, 285.28999999999996, 284.9536, 3.9335913666775304,0.20567676767676735,0.0,[1677. 1360. 1132.  982. 1328.  705. 1007. 1009.]
93, 100, 277.37, 295.98, 285.44, 285.85490000000004, 4.129353580162398,0.20634848484848478,0.004377481421154503,[1769. 1360. 1135.  982. 1332.  706. 1007. 1009.]
94, 100, 275.0, 295.98, 285.51, 285.89570000000003, 4.206577291575655,0.1998333333333332,0.0,[1831. 1360. 1135.  982. 1350.  706. 1027. 1009.]
95, 100, 275.96, 296.19, 285.24, 284.96619999999996, 4.5526826772794085,0.20338888888888884,0.0007095073991485219,[1846. 1360. 1135.  985. 1351.  786. 1027. 1010.]
96, 100, 272.5, 296.19, 283.57, 284.0794, 5.014111051821652,0.20794949494949488,0.0,[1846. 1360. 1135.  985. 1351.  886. 1027. 1010.]
97, 100, 274.68, 296.81, 284.38, 284.7059, 4.835942533777668,0.21012121212121215,0.0020932509537796838,[1846. 1360. 1135.  985. 1351.  986. 1027. 1010.]
98, 100, 276.15, 296.81, 284.78, 285.2081, 4.853495996701759,0.19346969696969685,0.0,[1851. 1369. 1135.  985. 1351. 1072. 1027. 1010.]
99, 100, 275.24, 297.88, 286.02, 286.7540000000001, 4.938336967036571,0.17846464646464655,0.0036049998315420407,[1852. 1376. 1199.  987. 1351. 1075. 1050. 1010.]
100, 100, 275.04, 299.35, 287.385, 288.05780000000004, 5.1665525411051405,0.17161111111111116,0.004934873103263151,[1853. 1377. 1279.  996. 1351. 1075. 1050. 1019.]
